data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,renda_log,curso_superior,faixa_etaria,faixa_tempo_emprego
2015-01-01,7838,M,False,True,1,Assalariado,Secundário,União,Casa,36,7.473972602739726,3.0,13790.23,9.531715649400978,False,Adulto,6 - 11
2015-01-01,7406,F,True,False,2,Assalariado,Secundário,Casado,Com os pais,36,6.301369863013699,4.0,1220.0,7.106606137727303,False,Adulto,6 - 11
2015-01-01,5786,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,50,4.882191780821918,1.0,10615.36,9.270057287834536,False,Adulto,0 - 5
2015-01-01,8721,M,True,False,0,Pensionista,Secundário,Casado,Casa,66,0.0,2.0,7757.62,8.956430865103956,False,Idoso,Pensionista
2015-01-01,12867,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,9944.45,9.204769885585788,True,Adulto,6 - 11
2015-01-01,3385,F,False,True,0,Pensionista,Primário,Casado,Casa,61,0.0,2.0,3533.7,8.170100759632849,False,Idoso,Pensionista
2015-01-01,11043,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,61,0.0,1.0,4730.98,8.461887648186153,True,Idoso,Pensionista
2015-01-01,2738,M,False,True,0,Empresário,Secundário,Casado,Casa,34,11.065753424657538,2.0,4392.92,8.387749433020067,False,Adulto,
2015-01-01,14717,F,False,False,0,Empresário,Secundário,União,Casa,56,5.635616438356164,2.0,4917.93,8.50064298924662,False,Adulto,
2015-01-01,7084,F,False,True,0,Empresário,Secundário,Casado,Casa,56,15.635616438356164,2.0,6094.54,8.715148567369127,False,Adulto,12 - 17
2015-01-01,1111,M,False,True,2,Assalariado,Secundário,Casado,Casa,37,7.005479452054795,4.0,3516.64,8.165261267268964,False,Adulto,6 - 11
2015-01-01,2032,M,False,True,0,Assalariado,Secundário,Casado,Casa,59,5.594520547945206,2.0,2747.4,7.9184102888911045,False,Adulto,
2015-01-01,8679,M,True,False,1,Empresário,Secundário,Solteiro,Casa,47,0.4876712328767123,2.0,3218.78,8.076757684756961,False,Adulto,0 - 5
2015-01-01,3591,F,False,True,2,Assalariado,Superior completo,Casado,Comunitário,42,0.9342465753424658,4.0,994.94,6.9026824338328465,True,Adulto,0 - 5
2015-01-01,12464,M,True,False,0,Assalariado,Superior incompleto,Casado,Casa,32,2.4465753424657533,2.0,1585.82,7.3688569026896555,False,Adulto,0 - 5
2015-01-01,2009,F,True,True,0,Pensionista,Superior completo,Casado,Casa,65,0.0,2.0,3763.02,8.232977105487631,True,Idoso,Pensionista
2015-01-01,2592,M,True,True,1,Assalariado,Secundário,Casado,Casa,26,4.063013698630137,3.0,5762.42,8.659112804345195,False,Jovem,0 - 5
2015-01-01,8164,F,False,True,0,Empresário,Secundário,Viúvo,Casa,51,9.808219178082194,1.0,4674.32,8.449838976597794,False,Adulto,6 - 11
2015-01-01,3813,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,0.6,2.0,3159.13,8.058051952218728,False,Adulto,0 - 5
2015-01-01,6445,M,False,True,0,Pensionista,Superior completo,Casado,Casa,53,0.0,2.0,5146.48,8.546068264822853,True,Adulto,Pensionista
2015-01-01,13630,F,True,True,0,Assalariado,Superior completo,Casado,Comunitário,29,2.6,2.0,6569.62,8.790211271145358,True,Jovem,0 - 5
2015-01-01,10778,F,False,False,0,Assalariado,Secundário,Viúvo,Casa,56,15.443835616438356,1.0,5145.76,8.54592835358853,False,Adulto,12 - 17
2015-01-01,14938,F,False,False,0,Assalariado,Secundário,Casado,Casa,51,8.638356164383561,2.0,2401.61,7.783894624761268,False,Adulto,6 - 11
2015-01-01,4022,M,False,False,2,Assalariado,Secundário,Casado,Casa,26,3.632876712328767,4.0,13143.77,9.48370316108561,False,Jovem,0 - 5
2015-01-01,13332,F,False,True,1,Servidor público,Superior completo,Solteiro,Com os pais,33,1.515068493150685,2.0,2246.12,7.716959562188155,True,Adulto,0 - 5
2015-01-01,9921,F,False,True,0,Assalariado,Superior completo,Casado,Casa,42,0.9287671232876712,2.0,2678.97,7.893187671273622,True,Adulto,0 - 5
2015-01-01,9748,F,False,False,0,Servidor público,Secundário,Casado,Casa,57,10.36986301369863,2.0,3861.72,8.258867959065448,False,Adulto,6 - 11
2015-01-01,15128,F,False,False,1,Assalariado,Secundário,Casado,Casa,42,1.1561643835616435,3.0,684.36,6.528484094956448,False,Adulto,0 - 5
2015-01-01,14613,F,False,True,0,Assalariado,Secundário,Separado,Casa,41,5.049315068493152,1.0,2525.5,7.834194341908107,False,Adulto,
2015-01-01,8956,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,67,0.0,1.0,4609.21,8.435811754711402,False,Idoso,Pensionista
2015-01-01,7986,F,False,True,1,Empresário,Superior incompleto,Casado,Casa,28,7.167123287671232,3.0,1747.14,7.4657354443015915,False,Jovem,6 - 11
2015-01-01,13137,M,True,True,0,Pensionista,Secundário,União,Casa,67,0.0,2.0,11214.27,9.324942353440319,False,Idoso,Pensionista
2015-01-01,8695,F,False,False,2,Assalariado,Superior completo,Casado,Casa,32,4.6575342465753415,4.0,2344.54,7.759844499591181,True,Adulto,0 - 5
2015-01-01,5791,M,True,True,1,Empresário,Secundário,Casado,Casa,43,5.463013698630136,3.0,11680.38,9.365665790099566,False,Adulto,
2015-01-01,1057,F,True,True,1,Empresário,Secundário,Casado,Casa,46,3.767123287671233,3.0,2690.13,7.897344798565713,False,Adulto,0 - 5
2015-01-01,5931,F,False,True,0,Pensionista,Primário,Casado,Casa,60,0.0,2.0,3219.91,8.077108687837278,False,Idoso,Pensionista
2015-01-01,12002,M,True,True,0,Assalariado,Secundário,Casado,Casa,52,9.35068493150685,2.0,10952.51,9.301323932721191,False,Adulto,6 - 11
2015-01-01,5394,F,False,True,0,Pensionista,Secundário,Separado,Casa,59,0.0,1.0,4947.94,8.506726607327296,False,Adulto,Pensionista
2015-01-01,7286,F,False,True,1,Assalariado,Superior completo,Casado,Casa,37,6.0465753424657525,3.0,6184.1,8.729736760899772,True,Adulto,6 - 11
2015-01-01,12526,M,True,False,0,Pensionista,Superior completo,Casado,Casa,46,0.0,2.0,8014.19,8.988968999425154,True,Adulto,Pensionista
2015-01-01,3091,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,5.887671232876714,2.0,1654.9,7.411495863024897,False,Adulto,
2015-01-01,13012,F,False,True,0,Servidor público,Superior completo,Casado,Casa,30,3.175342465753425,2.0,1296.46,7.167392752208138,True,Adulto,0 - 5
2015-01-01,16548,F,False,True,0,Assalariado,Secundário,Casado,Casa,55,10.136986301369864,2.0,3129.04,8.048481527224117,False,Adulto,6 - 11
2015-01-01,6623,F,False,True,0,Assalariado,Secundário,Casado,Casa,34,13.523287671232874,2.0,3290.21,8.098706671509618,False,Adulto,12 - 17
2015-01-01,13894,F,False,True,0,Assalariado,Secundário,Casado,Casa,64,1.2849315068493148,2.0,1694.13,7.434924613707904,False,Idoso,0 - 5
2015-01-01,13521,F,False,False,0,Assalariado,Secundário,Separado,Casa,35,12.936986301369863,1.0,5406.19,8.595299872352708,False,Adulto,12 - 17
2015-01-01,14346,F,False,True,1,Empresário,Secundário,União,Casa,40,3.6986301369863015,3.0,8895.42,9.093291816523166,False,Adulto,0 - 5
2015-01-01,18,M,True,True,0,Empresário,Secundário,Casado,Casa,56,12.191780821917806,2.0,24784.89,10.117989472276578,False,Adulto,12 - 17
2015-01-01,5846,M,True,True,0,Empresário,Superior completo,Solteiro,Casa,32,2.5534246575342467,1.0,8844.91,9.08759743130187,True,Adulto,0 - 5
2015-01-01,11280,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,46,20.02739726027397,1.0,2622.04,7.8717079197374105,False,Adulto,18 - 23
2015-01-01,6453,M,True,True,0,Assalariado,Secundário,Solteiro,Com os pais,28,8.416438356164383,1.0,8840.62,9.087112288918899,False,Jovem,6 - 11
2015-01-01,4086,M,False,True,1,Empresário,Secundário,Separado,Casa,35,12.304109589041095,2.0,8366.67,9.03201123485806,False,Adulto,12 - 17
2015-01-01,2748,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,8.312328767123287,2.0,2029.89,7.615736883375536,False,Adulto,6 - 11
2015-01-01,9630,F,False,True,0,Pensionista,Superior completo,Solteiro,Governamental,64,0.0,1.0,2229.17,7.709384597862137,True,Idoso,Pensionista
2015-01-01,13744,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,61,0.0,1.0,9944.19,9.204743740007206,False,Idoso,Pensionista
2015-01-01,7835,F,False,True,0,Assalariado,Secundário,União,Casa,37,11.58904109589041,2.0,5230.09,8.562183765323908,False,Adulto,
2015-01-01,10788,F,False,False,1,Assalariado,Secundário,Viúvo,Casa,50,12.608219178082194,2.0,4020.06,8.299052106874818,False,Adulto,12 - 17
2015-01-01,5001,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,41,9.134246575342466,2.0,3129.49,8.048625330961025,False,Adulto,6 - 11
2015-01-01,1962,M,True,True,2,Assalariado,Superior completo,Casado,Casa,46,3.761643835616439,4.0,5000.1,8.517213191216241,True,Adulto,0 - 5
2015-01-01,5748,F,False,False,0,Assalariado,Superior completo,Casado,Casa,52,3.290410958904109,2.0,796.62,6.680377777135866,True,Adulto,0 - 5
2015-01-01,4856,M,True,False,2,Servidor público,Superior completo,Casado,Com os pais,29,4.216438356164384,4.0,11919.06,9.385894078449398,True,Jovem,0 - 5
2015-01-01,15868,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,0.0,2.0,3534.07,8.17020546026695,False,Idoso,Pensionista
2015-01-01,3289,F,False,True,1,Empresário,Secundário,Casado,Casa,40,8.906849315068492,3.0,1505.63,7.316966694243655,False,Adulto,6 - 11
2015-01-01,2365,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,15.035616438356165,2.0,10608.96,9.269454206068527,False,Adulto,12 - 17
2015-01-01,6630,M,False,True,1,Assalariado,Secundário,Casado,Casa,23,1.158904109589041,3.0,4263.03,8.357735454038126,False,Jovem,0 - 5
2015-01-01,4271,F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,38982.8,10.570875802190347,True,Idoso,
2015-01-01,13952,F,False,False,0,Assalariado,Superior completo,Casado,Casa,31,8.043835616438356,2.0,2483.14,7.817279167325851,True,Adulto,6 - 11
2015-01-01,8925,F,True,True,1,Empresário,Superior completo,Casado,Casa,34,0.3616438356164384,3.0,5571.33,8.625389083592268,True,Adulto,0 - 5
2015-01-01,16285,M,False,True,0,Assalariado,Superior incompleto,Solteiro,Casa,27,0.2931506849315069,1.0,1614.72,7.386916846012638,False,Jovem,0 - 5
2015-01-01,7563,F,True,True,1,Assalariado,Secundário,Casado,Casa,37,10.52054794520548,3.0,6134.27,8.721646360660158,False,Adulto,6 - 11
2015-01-01,16194,F,True,True,1,Empresário,Superior completo,Casado,Casa,30,6.7972602739726025,3.0,6376.97,8.760448341897746,True,Adulto,6 - 11
2015-01-01,13060,M,False,True,0,Pensionista,Secundário,Casado,Casa,53,0.0,2.0,5165.33,8.549724271090687,False,Adulto,Pensionista
2015-01-01,675,M,True,True,0,Assalariado,Superior completo,Casado,Casa,28,6.112328767123286,2.0,9166.68,9.12333044953095,True,Jovem,6 - 11
2015-01-01,5930,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,66,0.0,1.0,1303.26,7.172624096743657,False,Idoso,Pensionista
2015-01-01,9129,M,True,True,1,Empresário,Secundário,Casado,Casa,41,11.627397260273971,3.0,8602.51,9.059809300123735,False,Adulto,
2015-01-01,4244,F,False,False,0,Assalariado,Superior completo,Solteiro,Estúdio,51,9.01095890410959,1.0,1266.22,7.143791363278284,True,Adulto,6 - 11
2015-01-01,12616,M,False,False,2,Assalariado,Secundário,Casado,Casa,27,6.367123287671232,4.0,6265.75,8.742853572854722,False,Jovem,6 - 11
2015-01-01,1529,F,False,False,0,Pensionista,Superior completo,Casado,Casa,57,0.0,2.0,6176.0,8.728426091704613,True,Adulto,Pensionista
2015-01-01,14784,M,True,False,0,Assalariado,Secundário,Casado,Governamental,56,2.8794520547945206,2.0,5132.72,8.543391012075764,False,Adulto,0 - 5
2015-01-01,10890,M,True,False,0,Assalariado,Secundário,Casado,Casa,38,0.2657534246575343,2.0,1998.44,7.600122155183806,False,Adulto,0 - 5
2015-01-01,11189,M,True,False,0,Assalariado,Superior incompleto,Casado,Casa,31,2.8438356164383563,2.0,6105.03,8.716868300537646,False,Adulto,0 - 5
2015-01-01,6832,F,True,True,1,Servidor público,Superior completo,Casado,Casa,41,4.4602739726027405,3.0,962.47,6.869502896845012,True,Adulto,0 - 5
2015-01-01,1120,F,False,True,0,Pensionista,Secundário,União,Casa,57,0.0,2.0,2345.33,7.7601813959262484,False,Adulto,Pensionista
2015-01-01,4727,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,57,0.0,1.0,2505.98,7.8264351545781965,False,Adulto,Pensionista
2015-01-01,3441,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,5.854794520547945,2.0,1415.64,7.255337004641752,False,Adulto,
2015-01-01,28,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,55,0.0,1.0,1866.03,7.531568458448471,False,Adulto,Pensionista
2015-01-01,7702,M,False,True,0,Assalariado,Secundário,Separado,Casa,48,4.18082191780822,1.0,6893.96,8.838400944913184,False,Adulto,0 - 5
2015-01-01,15627,M,False,False,2,Assalariado,Secundário,Casado,Com os pais,30,2.041095890410959,4.0,6875.82,8.835766188149618,False,Adulto,0 - 5
2015-01-01,16091,F,False,True,0,Empresário,Secundário,União,Casa,33,1.7945205479452055,2.0,1506.94,7.317836383633491,False,Adulto,0 - 5
2015-01-01,6639,F,True,True,0,Servidor público,Superior completo,Casado,Casa,48,4.6575342465753415,2.0,3649.49,8.20234271078655,True,Adulto,0 - 5
2015-01-01,9859,F,False,True,0,Empresário,Secundário,Casado,Casa,53,5.367123287671234,2.0,13058.79,9.477216749227336,False,Adulto,
2015-01-01,7487,F,True,True,0,Assalariado,Superior completo,Solteiro,Casa,27,1.5698630136986302,1.0,1281.76,7.155989412466806,True,Jovem,0 - 5
2015-01-01,3699,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,27,0.6849315068493149,1.0,4873.86,8.491641509931826,False,Jovem,0 - 5
2015-01-01,7173,F,True,False,0,Assalariado,Secundário,Casado,Casa,53,11.134246575342466,2.0,5450.9,8.603536011638253,False,Adulto,
2015-01-01,11927,F,True,False,1,Empresário,Superior completo,União,Com os pais,27,1.8301369863013703,3.0,1650.81,7.409021355529088,True,Jovem,0 - 5
2015-01-01,12607,M,True,True,0,Pensionista,Superior completo,Casado,Casa,63,0.0,2.0,5793.73,8.664531577312522,True,Idoso,Pensionista
2015-01-01,15186,M,True,True,1,Assalariado,Superior completo,Casado,Casa,45,9.454794520547946,3.0,10615.12,9.270034678830877,True,Adulto,6 - 11
2015-01-01,3216,M,False,False,0,Assalariado,Superior completo,Solteiro,Com os pais,31,2.723287671232877,1.0,6100.4,8.716109621782028,True,Adulto,0 - 5
2015-01-01,3727,F,False,True,0,Empresário,Secundário,Casado,Casa,51,8.605479452054794,2.0,2921.69,7.979917494964519,False,Adulto,6 - 11
2015-01-01,14557,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,41,1.2986301369863014,1.0,1818.39,7.505706773183133,False,Adulto,0 - 5
2015-01-01,12738,M,True,True,1,Empresário,Superior completo,Casado,Casa,27,4.863013698630136,3.0,6870.99,8.835063479637789,True,Jovem,0 - 5
2015-01-01,3916,M,True,True,0,Servidor público,Secundário,Casado,Casa,37,9.605479452054793,2.0,16842.2,9.731642920593648,False,Adulto,6 - 11
2015-01-01,12437,M,True,False,0,Assalariado,Secundário,Casado,Casa,52,11.202739726027398,2.0,3404.88,8.13296497567184,False,Adulto,
2015-01-01,3970,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,3.4356164383561643,2.0,736.83,6.602357200724576,False,Adulto,0 - 5
2015-01-01,14225,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,55,0.0,1.0,921.69,6.826208941423566,False,Adulto,Pensionista
2015-01-01,9179,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,0.0,2.0,3771.32,8.235180351785928,False,Idoso,Pensionista
2015-01-01,11469,M,False,False,0,Assalariado,Secundário,Casado,Casa,52,13.608219178082194,2.0,10929.3,9.299202535203857,False,Adulto,12 - 17
2015-01-01,10195,M,False,False,0,Empresário,Superior completo,Solteiro,Com os pais,25,4.717808219178083,1.0,4175.45,8.33697741590777,True,Jovem,0 - 5
2015-01-01,9307,M,False,False,3,Assalariado,Secundário,Casado,Casa,39,9.684931506849315,5.0,4964.81,8.510130307871913,False,Adulto,6 - 11
2015-01-01,4455,M,False,False,1,Assalariado,Secundário,Casado,Casa,31,4.4301369863013695,3.0,2441.91,7.800535798954631,False,Adulto,0 - 5
2015-01-01,16569,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,52,5.635616438356164,1.0,3508.26,8.162875467051183,False,Adulto,
2015-01-01,1453,M,False,True,0,Empresário,Secundário,Separado,Casa,34,2.6794520547945204,1.0,5487.46,8.61022076806301,False,Adulto,0 - 5
2015-01-01,6843,F,True,True,0,Pensionista,Secundário,Casado,Casa,59,0.0,2.0,3142.43,8.052751664957754,False,Adulto,Pensionista
2015-01-01,11532,F,True,True,0,Servidor público,Secundário,Casado,Casa,51,23.31232876712329,2.0,2529.69,7.835852044569927,False,Adulto,
2015-01-01,8261,F,False,True,0,Empresário,Secundário,Casado,Casa,43,7.556164383561644,2.0,10840.96,9.291086831957962,False,Adulto,6 - 11
2015-01-01,1347,F,False,True,1,Assalariado,Superior completo,Casado,Casa,35,3.6821917808219182,3.0,3080.2,8.032749808924365,True,Adulto,0 - 5
2015-01-01,6900,M,True,True,1,Assalariado,Superior completo,Casado,Casa,30,8.715068493150685,3.0,9248.5,9.132216655194604,True,Adulto,6 - 11
2015-01-01,7667,F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,3431.53,8.140761504842894,True,Adulto,
2015-01-01,1835,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,0.0,2.0,1790.11,7.4900323494606385,False,Idoso,Pensionista
2015-02-01,10526,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,0.0,2.0,5788.55,8.663637107424837,False,Adulto,Pensionista
2015-02-01,12784,F,False,True,1,Empresário,Secundário,Solteiro,Casa,39,20.126027397260277,2.0,9675.4,9.177341860712607,False,Adulto,18 - 23
2015-02-01,10038,F,False,True,1,Assalariado,Secundário,Separado,Casa,30,5.717808219178082,2.0,1770.4,7.47896078873684,False,Adulto,
2015-02-01,3589,F,False,True,2,Assalariado,Superior completo,Casado,Comunitário,42,0.9342465753424658,4.0,2184.9,7.68932533989198,True,Adulto,0 - 5
2015-02-01,6927,F,True,True,0,Pensionista,Secundário,Casado,Casa,66,0.0,2.0,2119.18,7.658784500389732,False,Idoso,Pensionista
2015-02-01,13013,F,False,True,0,Servidor público,Superior completo,Casado,Casa,30,3.175342465753425,2.0,2915.74,7.9778789259159595,True,Adulto,0 - 5
2015-02-01,10516,M,True,True,1,Assalariado,Secundário,União,Casa,38,10.761643835616438,3.0,3745.64,8.228347775876548,False,Adulto,6 - 11
2015-02-01,12220,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,1.5123287671232877,3.0,3907.19,8.27057372453555,False,Adulto,0 - 5
2015-02-01,4910,F,False,True,0,Empresário,Superior completo,Separado,Casa,44,8.219178082191782,1.0,5746.49,8.656344512617618,True,Adulto,6 - 11
2015-02-01,7984,F,False,True,1,Assalariado,Pós graduação,Solteiro,Casa,34,7.586301369863015,2.0,1919.24,7.5596845533258,True,Adulto,6 - 11
2015-02-01,15857,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,64,0.0,1.0,15139.18,9.625041364362188,True,Idoso,Pensionista
2015-02-01,11906,F,False,False,1,Empresário,Secundário,União,Casa,34,1.0931506849315071,3.0,3861.39,8.25878250126407,False,Adulto,0 - 5
2015-02-01,12684,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,0.0,2.0,4753.26,8.466585977411182,False,Idoso,Pensionista
2015-02-01,15835,F,False,False,0,Assalariado,Secundário,União,Casa,52,29.64657534246575,2.0,2703.84,7.902428263814514,False,Adulto,
2015-02-01,7453,F,True,False,1,Servidor público,Secundário,Casado,Governamental,38,19.3972602739726,3.0,2522.23,7.83289870982896,False,Adulto,18 - 23
2015-02-01,7317,F,True,True,0,Assalariado,Secundário,Casado,Casa,50,4.986301369863013,2.0,2590.36,7.859552141173511,False,Adulto,0 - 5
2015-02-01,11410,F,True,True,1,Empresário,Superior completo,Casado,Casa,27,8.186301369863013,3.0,5244.78,8.564988575241447,True,Jovem,6 - 11
2015-02-01,7314,F,True,True,0,Empresário,Secundário,Casado,Governamental,45,8.210958904109589,2.0,2202.18,7.697203057810987,False,Adulto,6 - 11
2015-02-01,4177,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,47,5.846575342465752,1.0,2031.36,7.6164607984579344,False,Adulto,
2015-02-01,15089,M,True,True,2,Empresário,Superior completo,Casado,Casa,48,11.794520547945206,4.0,15327.89,9.637429323775706,True,Adulto,
2015-02-01,14763,M,True,False,1,Empresário,Superior completo,Casado,Com os pais,32,1.9616438356164383,3.0,7748.59,8.955266170311253,True,Adulto,0 - 5
2015-02-01,11067,F,False,True,0,Assalariado,Secundário,União,Casa,43,9.931506849315069,2.0,2142.5,7.669728650471935,False,Adulto,6 - 11
2015-02-01,14582,F,False,False,0,Assalariado,Secundário,Casado,Casa,30,4.301369863013698,2.0,1322.96,7.187626929341941,False,Adulto,0 - 5
2015-02-01,15974,F,False,True,0,Pensionista,Superior completo,Casado,Casa,59,0.0,2.0,1546.89,7.344001742679737,True,Adulto,Pensionista
2015-02-01,10282,M,False,True,1,Empresário,Secundário,Casado,Casa,29,9.471232876712328,3.0,11365.88,9.338371163997357,False,Jovem,6 - 11
2015-02-01,14939,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,55,23.56438356164384,1.0,3500.25,8.160589673498034,False,Adulto,
2015-02-01,7978,M,True,True,0,Assalariado,Superior completo,Casado,Casa,52,12.147945205479452,2.0,4334.82,8.37443536586121,True,Adulto,12 - 17
2015-02-01,4832,F,False,False,1,Assalariado,Secundário,Casado,Governamental,41,6.131506849315069,3.0,2054.95,7.62800679573409,False,Adulto,6 - 11
2015-02-01,7193,F,True,True,0,Assalariado,Superior completo,Casado,Casa,48,6.712328767123287,2.0,6114.95,8.718491871472963,True,Adulto,6 - 11
2015-02-01,15633,F,False,True,0,Pensionista,Superior completo,Separado,Casa,58,0.0,1.0,1812.13,7.502258227958812,True,Adulto,Pensionista
2015-02-01,10175,F,False,True,0,Empresário,Secundário,Casado,Casa,33,7.638356164383563,2.0,3762.61,8.232868144510169,False,Adulto,6 - 11
2015-02-01,6920,F,False,True,1,Assalariado,Secundário,Casado,Casa,38,12.802739726027394,3.0,4607.8,8.435505798656022,False,Adulto,12 - 17
2015-02-01,16327,F,False,True,0,Pensionista,Secundário,Casado,Casa,52,0.0,2.0,2458.43,7.807278213800719,False,Adulto,Pensionista
2015-02-01,14419,F,False,True,2,Assalariado,Secundário,Casado,Casa,36,18.04383561643836,4.0,5819.95,8.669046949623288,False,Adulto,18 - 23
2015-02-01,10600,M,True,True,2,Assalariado,Secundário,Casado,Casa,43,3.345205479452055,4.0,7306.86,8.8965689118978,False,Adulto,0 - 5
2015-02-01,10442,M,False,True,0,Pensionista,Superior completo,Casado,Casa,63,0.0,2.0,7218.14,8.884352580969193,True,Idoso,Pensionista
2015-02-01,4911,M,False,True,0,Empresário,Superior completo,Separado,Casa,28,0.2958904109589041,1.0,3533.26,8.169976236499686,True,Jovem,0 - 5
2015-02-01,3057,F,False,True,1,Pensionista,Primário,Casado,Casa,59,0.0,3.0,8808.55,9.083478119686442,False,Adulto,Pensionista
2015-02-01,14235,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,45,3.5397260273972604,1.0,6772.45,8.820618191133917,False,Adulto,0 - 5
2015-02-01,5212,M,False,False,1,Empresário,Superior completo,Casado,Casa,48,6.493150684931508,3.0,8931.34,9.097321718604313,True,Adulto,6 - 11
2015-02-01,1891,M,True,True,0,Assalariado,Secundário,Casado,Casa,39,11.347945205479451,2.0,7682.21,8.946662545163298,False,Adulto,
2015-02-01,15138,M,True,True,0,Empresário,Superior completo,Casado,Casa,47,5.789041095890411,2.0,1395.27,7.24084322391449,True,Adulto,
2015-02-01,6362,F,False,False,0,Assalariado,Secundário,Casado,Casa,31,1.4109589041095891,2.0,2193.68,7.69333577787317,False,Adulto,0 - 5
2015-02-01,15261,F,False,False,0,Assalariado,Secundário,Casado,Casa,49,8.123287671232879,2.0,3225.22,8.07875644395746,False,Adulto,6 - 11
2015-02-01,9980,F,False,False,0,Assalariado,Secundário,Casado,Governamental,38,18.27397260273973,2.0,1778.09,7.483295033465434,False,Adulto,18 - 23
2015-02-01,7591,F,False,True,0,Pensionista,Superior completo,Casado,Casa,64,0.0,2.0,2009.42,7.605601402198547,True,Idoso,Pensionista
2015-02-01,3366,M,True,True,0,Assalariado,Secundário,Casado,Casa,59,7.410958904109589,2.0,6591.34,8.793511945217606,False,Adulto,6 - 11
2015-02-01,6705,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,0.0,2.0,3625.16,8.19565370424576,False,Idoso,Pensionista
2015-02-01,3637,M,True,False,1,Assalariado,Secundário,Casado,Casa,33,9.238356164383562,3.0,12218.98,9.410745759520028,False,Adulto,6 - 11
2015-02-01,11822,F,True,True,2,Assalariado,Superior completo,Solteiro,Casa,38,1.1561643835616435,3.0,1610.73,7.384442771365537,True,Adulto,0 - 5
2015-02-01,2328,F,True,True,0,Empresário,Secundário,Casado,Casa,47,5.528767123287671,2.0,2669.16,7.889519095153639,False,Adulto,
2015-02-01,5044,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,64,0.0,1.0,997.74,6.905492721327878,False,Idoso,Pensionista
2015-02-01,8039,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,0.0,2.0,1460.07,7.286239658758527,False,Adulto,Pensionista
2015-02-01,8852,F,False,True,0,Pensionista,Secundário,Casado,Casa,53,0.0,2.0,1370.2,7.222711993568799,False,Adulto,Pensionista
2015-02-01,15399,M,False,False,1,Assalariado,Secundário,Casado,Casa,29,2.536986301369863,3.0,1295.55,7.166690594394404,False,Jovem,0 - 5
2015-02-01,3314,F,False,False,2,Empresário,Secundário,Casado,Casa,39,13.663013698630134,4.0,8614.8,9.061236933370438,False,Adulto,12 - 17
2015-02-01,9679,F,False,True,0,Assalariado,Superior completo,Casado,Casa,27,1.2602739726027397,2.0,1512.05,7.321221624975787,True,Jovem,0 - 5
2015-02-01,3957,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,0.0,2.0,2809.16,7.940640785254258,False,Idoso,Pensionista
2015-02-01,3203,F,False,True,0,Assalariado,Superior completo,Casado,Casa,48,12.227397260273971,2.0,8946.83,9.099054558584694,True,Adulto,12 - 17
2015-02-01,8575,M,True,True,0,Assalariado,Secundário,Casado,Governamental,46,0.96986301369863,2.0,3349.91,8.116688758786582,False,Adulto,0 - 5
2015-02-01,8270,M,True,True,0,Empresário,Secundário,Casado,Casa,53,2.8027397260273967,2.0,3363.65,8.120781972873827,False,Adulto,0 - 5
2015-02-01,8057,F,True,False,0,Empresário,Superior completo,Casado,Casa,46,9.473972602739726,2.0,5606.23,8.631633758353697,True,Adulto,6 - 11
2015-02-01,12506,M,True,False,0,Assalariado,Primário,Casado,Comunitário,36,1.1945205479452057,2.0,6770.66,8.820353850076298,False,Adulto,0 - 5
